DATEPRD;7405f;7078;5599;5351;7289;5693;5769
2007-11-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-11-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-11-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-11-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-11-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-11-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2007-12-31;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-01-31;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-02-12;0.0;0.0;308.0559395652174;0.0;0.0;0.0;0.0
2008-02-13;0.0;0.0;303.033518125;0.0;0.0;0.0;0.0
2008-02-14;0.0;0.0;295.58606133333336;0.0;0.0;0.0;0.0
2008-02-15;0.0;0.0;297.66270211663067;0.0;0.0;0.0;0.0
2008-02-16;0.0;0.0;295.9355189583333;0.0;0.0;0.0;0.0
2008-02-17;0.0;0.0;295.5516572916667;0.0;0.0;0.0;0.0
2008-02-18;0.0;0.0;294.21106282608696;0.0;0.0;0.0;0.0
2008-02-19;0.0;0.0;293.829243125;0.0;0.0;0.0;0.0
2008-02-20;0.0;0.0;293.0614802083333;0.0;0.0;0.0;0.0
2008-02-21;0.0;0.0;292.5402470833333;0.0;0.0;0.0;0.0
2008-02-22;0.0;0.0;292.36155884690953;0.0;0.0;0.0;0.0
2008-02-23;0.0;0.0;292.0884239965605;0.0;0.0;0.0;0.0
2008-02-24;0.0;0.0;290.54162541666665;0.0;0.0;0.0;0.0
2008-02-25;0.0;0.0;290.2081439583333;0.0;0.0;0.0;0.0
2008-02-26;0.0;0.0;289.53618458333335;0.0;0.0;0.0;0.0
2008-02-27;0.0;0.0;288.93326291666665;0.0;0.0;0.0;0.0
2008-02-28;0.0;0.0;288.8482654034959;0.0;0.0;0.0;0.0
2008-02-29;0.0;0.0;287.5143464583333;0.0;0.0;0.0;0.0
2008-03-01;0.0;0.0;286.89159270833335;0.0;0.0;0.0;0.0
2008-03-02;0.0;0.0;286.2646760416667;0.0;0.0;0.0;0.0
2008-03-03;0.0;0.0;285.7278645833333;0.0;0.0;0.0;0.0
2008-03-04;0.0;0.0;285.38199645833333;0.0;0.0;0.0;0.0
2008-03-05;0.0;0.0;284.82887520833333;0.0;0.0;0.0;0.0
2008-03-06;0.0;0.0;284.29474416666665;0.0;0.0;0.0;0.0
2008-03-07;0.0;0.0;284.4236820464207;0.0;0.0;0.0;0.0
2008-03-08;0.0;0.0;284.41314560476957;0.0;0.0;0.0;0.0
2008-03-09;0.0;0.0;282.38606708333333;0.0;0.0;0.0;0.0
2008-03-10;0.0;0.0;281.52225791666666;0.0;0.0;0.0;0.0
2008-03-11;0.0;0.0;280.89443895833335;0.0;0.0;0.0;0.0
2008-03-12;0.0;0.0;281.0849126182965;0.0;0.0;0.0;0.0
2008-03-13;0.0;0.0;279.48820041666664;0.0;0.0;0.0;0.0
2008-03-14;0.0;0.0;279.1117827797153;0.0;0.0;0.0;0.0
2008-03-15;0.0;0.0;277.9511014583333;0.0;0.0;0.0;0.0
2008-03-16;0.0;0.0;277.2925220833333;0.0;0.0;0.0;0.0
2008-03-17;0.0;0.0;276.5644272916667;0.0;0.0;0.0;0.0
2008-03-18;0.0;0.0;275.9827633333333;0.0;0.0;0.0;0.0
2008-03-19;0.0;0.0;275.36289;0.0;0.0;0.0;0.0
2008-03-20;0.0;0.0;274.79269416666665;0.0;0.0;0.0;0.0
2008-03-21;0.0;0.0;274.07213145833333;0.0;0.0;0.0;0.0
2008-03-22;0.0;0.0;273.4561072916667;0.0;0.0;0.0;0.0
2008-03-23;0.0;0.0;272.8807791666667;0.0;0.0;0.0;0.0
2008-03-24;0.0;0.0;272.2367566666667;0.0;0.0;0.0;0.0
2008-03-25;0.0;0.0;271.6835775;0.0;0.0;0.0;0.0
2008-03-26;0.0;0.0;271.41853888346486;0.0;0.0;0.0;0.0
2008-03-27;0.0;0.0;283.71034;0.0;0.0;0.0;0.0
2008-03-28;0.0;0.0;279.416225172489;0.0;0.0;0.0;0.0
2008-03-29;0.0;0.0;271.4679408510638;0.0;0.0;0.0;0.0
2008-03-30;0.0;0.0;270.7423821963645;0.0;0.0;0.0;0.0
2008-03-31;0.0;0.0;271.55701546581884;0.0;0.0;0.0;0.0
2008-04-01;0.0;0.0;270.35961895833333;0.0;0.0;0.0;0.0
2008-04-02;0.0;0.0;269.64498145833335;0.0;0.0;0.0;0.0
2008-04-03;0.0;0.0;268.861676875;0.0;0.0;0.0;0.0
2008-04-04;0.0;0.0;268.1804975;0.0;0.0;0.0;0.0
2008-04-05;0.0;0.0;267.456426875;0.0;0.0;0.0;0.0
2008-04-06;0.0;0.0;266.85520041666666;0.0;0.0;0.0;0.0
2008-04-07;0.0;0.0;266.4763933333333;0.0;0.0;0.0;0.0
2008-04-08;0.0;0.0;265.8998741666667;0.0;0.0;0.0;0.0
2008-04-09;0.0;0.0;265.3951304166667;0.0;0.0;0.0;0.0
2008-04-10;0.0;0.0;264.9207029787234;0.0;0.0;0.0;0.0
2008-04-11;0.0;0.0;264.33433;0.0;0.0;0.0;0.0
2008-04-12;0.0;0.0;264.00822024228904;0.0;0.0;0.0;0.0
2008-04-13;0.0;0.0;268.09569625;0.0;0.0;0.0;0.0
2008-04-14;0.0;0.0;265.6112954166667;0.0;0.0;0.0;0.0
2008-04-15;0.0;0.0;263.6763463329865;0.0;0.0;0.0;0.0
2008-04-16;0.0;0.0;263.01012607283184;0.0;0.0;0.0;0.0
2008-04-17;0.0;0.0;262.977608;0.0;0.0;0.0;0.0
2008-04-18;0.0;0.0;263.1737115188668;0.0;0.0;0.0;0.0
2008-04-19;0.0;0.0;263.1419007844741;0.0;0.0;0.0;0.0
2008-04-20;0.0;0.0;262.1704129166667;0.0;0.0;0.0;0.0
2008-04-21;0.0;0.0;261.610255;0.0;0.0;0.0;0.0
2008-04-22;0.0;0.0;261.11465395833335;0.0;0.0;0.0;0.0
2008-04-23;0.0;0.0;260.55793520833333;0.0;0.0;0.0;0.0
2008-04-24;0.0;0.0;260.1265817021277;0.0;0.0;0.0;0.0
2008-04-25;0.0;0.0;260.523110625;0.0;0.0;0.0;0.0
2008-04-26;0.0;0.0;261.1412585416667;0.0;0.0;0.0;0.0
2008-04-27;0.0;0.0;260.41739820244976;0.0;0.0;0.0;0.0
2008-04-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-04-29;0.0;0.0;263.68989259173134;0.0;0.0;0.0;0.0
2008-04-30;0.0;0.0;261.28155145833335;0.0;0.0;0.0;0.0
2008-05-01;0.0;0.0;260.78862;0.0;0.0;0.0;0.0
2008-05-02;0.0;0.0;261.179134375;0.0;0.0;0.0;0.0
2008-05-03;0.0;0.0;261.6092629166667;0.0;0.0;0.0;0.0
2008-05-04;0.0;0.0;262.08819020833334;0.0;0.0;0.0;0.0
2008-05-05;0.0;0.0;262.652684375;0.0;0.0;0.0;0.0
2008-05-06;0.0;0.0;263.0432495833333;0.0;0.0;0.0;0.0
2008-05-07;0.0;0.0;263.48809166666666;0.0;0.0;0.0;0.0
2008-05-08;0.0;0.0;263.91874916666666;0.0;0.0;0.0;0.0
2008-05-09;0.0;0.0;264.351059375;0.0;0.0;0.0;0.0
2008-05-10;0.0;0.0;264.227475;0.0;0.0;0.0;0.0
2008-05-11;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-12;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-13;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-14;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-15;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-16;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-17;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-18;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-19;0.0;0.0;264.08789;0.0;0.0;0.0;0.0
2008-05-20;0.0;0.0;297.6459697916667;117.49929;0.0;0.0;0.0
2008-05-21;0.0;0.0;257.2;240.00916;0.0;0.0;0.0
2008-05-22;0.0;0.0;258.14605958333334;97.36413;0.0;0.0;0.0
2008-05-23;0.0;0.0;258.33252270833333;0.0;0.0;0.0;0.0
2008-05-24;0.0;0.0;258.339496875;0.0;0.0;0.0;0.0
2008-05-25;0.0;0.0;258.3098160416667;0.0;0.0;0.0;0.0
2008-05-26;0.0;0.0;258.316348125;0.0;0.0;0.0;0.0
2008-05-27;0.0;0.0;257.975446875;0.0;0.0;0.0;0.0
2008-05-28;0.0;0.0;258.4236110416667;0.0;0.0;0.0;0.0
2008-05-29;0.0;0.0;258.45708979166665;0.0;0.0;0.0;0.0
2008-05-30;0.0;0.0;260.6458497591284;0.0;0.0;0.0;0.0
2008-05-31;0.0;0.0;281.01194;0.0;0.0;0.0;0.0
2008-06-01;0.0;0.0;279.4191;0.0;0.0;0.0;0.0
2008-06-02;0.0;0.0;259.7948011059003;0.0;0.0;0.0;0.0
2008-06-03;0.0;0.0;259.0873539624423;0.0;0.0;0.0;0.0
2008-06-04;0.0;0.0;258.4640527083333;0.0;0.0;0.0;0.0
2008-06-05;0.0;0.0;258.422451875;0.0;0.0;0.0;0.0
2008-06-06;0.0;0.0;258.5171222916667;0.0;0.0;0.0;0.0
2008-06-07;0.0;0.0;258.634306875;0.0;0.0;0.0;0.0
2008-06-08;0.0;0.0;258.64955145833335;0.0;0.0;0.0;0.0
2008-06-09;0.0;0.0;258.706738125;0.0;0.0;0.0;0.0
2008-06-10;0.0;0.0;258.75828020833336;0.0;0.0;0.0;0.0
2008-06-11;0.0;0.0;258.3180360416667;0.0;0.0;0.0;0.0
2008-06-12;0.0;0.0;257.2102972916667;0.0;0.0;0.0;0.0
2008-06-13;0.0;0.0;256.56342229166665;0.0;0.0;0.0;0.0
2008-06-14;0.0;0.0;259.0030253842801;0.0;0.0;0.0;0.0
2008-06-15;0.0;0.0;256.6373745833333;0.0;0.0;0.0;0.0
2008-06-16;0.0;0.0;256.86490104166666;0.0;0.0;0.0;0.0
2008-06-17;0.0;0.0;257.12225520833334;0.0;0.0;0.0;0.0
2008-06-18;0.0;0.0;257.43948625;0.0;0.0;0.0;0.0
2008-06-19;0.0;0.0;257.7484185106383;0.0;0.0;0.0;0.0
2008-06-20;0.0;0.0;259.6501121585778;0.0;0.0;0.0;0.0
2008-06-21;0.0;0.0;258.762320625;0.0;0.0;0.0;0.0
2008-06-22;0.0;0.0;258.42909936170213;0.0;0.0;0.0;0.0
2008-06-23;0.0;0.0;258.84896354166665;0.0;0.0;0.0;0.0
2008-06-24;0.0;0.0;259.1241759574468;0.0;0.0;0.0;0.0
2008-06-25;0.0;0.0;259.3143972916667;0.0;0.0;0.0;0.0
2008-06-26;0.0;0.0;259.96043866435;0.0;0.0;0.0;0.0
2008-06-27;0.0;0.0;259.66196791666664;0.0;0.0;0.0;0.0
2008-06-28;0.0;0.0;259.611093125;0.0;0.0;0.0;0.0
2008-06-29;0.0;0.0;259.68716270833335;0.8572;0.0;0.0;0.0
2008-06-30;0.0;0.0;245.400054375;149.55525;0.0;0.0;0.0
2008-07-01;0.0;0.0;264.333096155768;260.19918;0.0;0.0;0.0
2008-07-02;0.0;0.0;260.339775625;261.10442;0.0;0.0;0.0
2008-07-03;0.0;0.0;260.493821875;264.61649;0.0;0.0;0.0
2008-07-04;0.0;0.0;260.6658247916667;255.96443;0.0;0.0;0.0
2008-07-05;0.0;0.0;260.7923670833333;262.05134;0.0;0.0;0.0
2008-07-06;0.0;0.0;260.88503125;260.46968;0.0;0.0;0.0
2008-07-07;0.0;0.0;260.9390422916667;255.43918;0.0;0.0;0.0
2008-07-08;0.0;0.0;261.1518702083333;259.08389;0.0;0.0;0.0
2008-07-09;0.0;0.0;261.37445104166665;266.396;0.0;0.0;0.0
2008-07-10;0.0;0.0;261.49006226851435;267.51822;0.0;0.0;0.0
2008-07-11;0.0;0.0;263.0983002027393;266.36397;0.0;0.0;0.0
2008-07-12;0.0;0.0;274.8306225716949;267.68099;0.0;0.0;0.0
2008-07-13;0.0;0.0;264.30540520833335;260.86687458333336;0.0;0.0;0.0
2008-07-14;0.0;0.0;264.45629102209034;256.24822987432674;0.0;0.0;0.0
2008-07-15;0.0;0.0;260.2196670212766;254.98278468085107;0.0;0.0;0.0
2008-07-16;0.0;0.0;263.3040158333333;251.47592083333333;0.0;0.0;0.0
2008-07-17;0.0;0.0;264.5800589583333;249.34619083333334;0.0;0.0;0.0
2008-07-18;0.0;0.0;265.2876827083333;251.50157104166666;0.0;0.0;0.0
2008-07-19;0.0;0.0;265.65083979166667;251.50894291666665;0.0;0.0;0.0
2008-07-20;0.0;0.0;265.732695;251.45771104166667;0.0;0.0;0.0
2008-07-21;0.0;0.0;265.75697979166665;251.72432625;0.0;0.0;0.0
2008-07-22;0.0;0.0;265.84783604166665;251.85836791666668;0.0;0.0;0.0
2008-07-23;0.0;0.0;265.84632791666667;251.91538770833333;0.0;0.0;0.0
2008-07-24;0.0;0.0;265.8505802083333;251.85079041666665;0.0;0.0;0.0
2008-07-25;0.0;0.0;265.9114627083333;251.86983375;0.0;0.0;0.0
2008-07-26;0.0;0.0;266.022489375;251.85456291666668;0.0;0.0;0.0
2008-07-27;0.0;0.0;266.0745275;251.9145875;0.0;0.0;0.0
2008-07-28;0.0;0.0;266.15421833333335;251.95071395833332;0.0;0.0;0.0
2008-07-29;0.0;0.0;265.13258479166666;252.58910583333332;0.0;0.0;0.0
2008-07-30;0.0;0.0;270.571333125;246.95408520833334;0.0;0.0;0.0
2008-07-31;0.0;0.0;271.247833125;247.19177666666667;0.0;0.0;0.0
2008-08-01;0.0;0.0;267.5737252083333;250.43519895833333;0.0;0.0;0.0
2008-08-02;0.0;0.0;267.47130166666665;250.5408075;0.0;0.0;0.0
2008-08-03;0.0;0.0;267.4816122916667;250.44342395833334;0.0;0.0;0.0
2008-08-04;0.0;0.0;267.32554125;250.17904544444445;0.0;0.0;0.0
2008-08-05;0.0;0.0;267.40197270833335;250.29155229166668;0.0;0.0;0.0
2008-08-06;0.0;0.0;267.9275982647442;251.12122171399713;0.0;0.0;0.0
2008-08-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2008-08-08;0.0;0.0;274.20251311694625;259.4878670614035;0.0;0.0;0.0
2008-08-09;0.0;0.0;261.38376208333335;247.84509916666667;0.0;0.0;0.0
2008-08-10;0.0;0.0;259.03140125;244.98141604166668;0.0;0.0;0.0
2008-08-11;0.0;0.0;258.1155645833333;244.3121;0.0;0.0;0.0
2008-08-12;0.0;0.0;256.948674893617;244.0521625;0.0;0.0;0.0
2008-08-13;0.0;0.0;256.47801208333334;243.90666604166665;0.0;0.0;0.0
2008-08-14;0.0;0.0;256.92322270833336;244.30982479166667;0.0;0.0;0.0
2008-08-15;0.0;0.0;254.87048020833333;244.30586104166667;0.0;0.0;0.0
2008-08-16;0.0;0.0;250.17287270833333;242.79234333333332;0.0;0.0;0.0
2008-08-17;0.0;0.0;249.00455333333332;241.21794479166667;0.0;0.0;0.0
2008-08-18;0.0;0.0;247.94722479166666;240.45311541666666;0.0;0.0;0.0
2008-08-19;0.0;0.0;247.15030083333335;239.36899083333333;0.0;0.0;0.0
2008-08-20;0.0;0.0;246.26122520833334;238.40274979166668;0.0;0.0;0.0
2008-08-21;0.0;0.0;248.75994604166667;237.6718051048951;0.0;0.0;0.0
2008-08-22;0.0;0.0;262.70779645833335;255.61128;0.0;0.0;0.0
2008-08-23;0.0;0.0;264.05299083333335;256.76934;0.0;0.0;0.0
2008-08-24;0.0;0.0;265.06799020833336;257.78924;0.0;0.0;0.0
2008-08-25;0.0;0.0;266.07434020833335;258.76323;0.0;0.0;0.0
2008-08-26;0.0;0.0;267.07084291666666;259.72557;0.0;0.0;0.0
2008-08-27;0.0;0.0;267.486543125;260.33938;0.0;0.0;0.0
2008-08-28;0.0;0.0;267.0986886823584;260.32029;0.0;0.0;0.0
2008-08-29;0.0;0.0;266.3847354166667;260.27294;0.0;0.0;0.0
2008-08-30;0.0;0.0;266.99530166666665;260.2401;0.0;0.0;0.0
2008-08-31;0.0;0.0;268.16630255516924;252.34589754854102;0.0;0.0;0.0
2008-09-01;0.0;0.0;267.85562791666666;260.71584;0.0;0.0;0.0
2008-09-02;0.0;0.0;268.14076097154714;252.32641228107852;0.0;0.0;0.0
2008-09-03;0.0;0.0;276.50674;252.19329854166668;0.0;0.0;0.0
2008-09-04;0.0;0.0;276.81771;252.292855;0.0;0.0;0.0
2008-09-05;0.0;0.0;277.0982;252.36858916666668;0.0;0.0;0.0
2008-09-06;0.0;0.0;270.21623411764705;252.796314;0.0;0.0;0.0
2008-09-07;0.0;0.0;268.6969383333333;262.17377;0.0;0.0;0.0
